client_id,client_type,first_name,last_name,date_of_birth,gender,country,region,acquisition_purpose,satisfaction_score,loan_applied,referral_channel,predicted_cluster_id,predicted_cluster_name
C1747,Individual,Rachel,Christensen,1975-01-01,Male,Mexico,Virginia,Investment,3.7,No,Client,C1,Global Investor
C1748,Corporate,Abdiel,Co,1975-01-01,Other,Russia,Georgia,Investment,4.4,No,Direct,C3,Corporate Buyer
C1749,Individual,Michelle,Owen,1975-01-01,Male,Denmark,New York,Investment,3,No,Corporate,C1,Global Investor
C1750,Individual,Ezra,Edwards,1975-01-01,Female,Australia,Florida,Investment,3.7,Yes,Website,C1,Global Investor
C1751,Individual,Ramiro,Merritt,1975-01-01,Male,USA,Utah,Personal Use,4.4,No,Agency,C4,Luxury Investor
C1752,Individual,Emely,Larsen,1975-01-01,Female,USA,Ohio,Investment,3,Yes,Client,C2,First-Time Buyer
C1753,Individual,Hazel,Stein,1975-01-01,Male,USA,London,Personal Use,3.7,No,Direct,C1,Global Investor
C1754,Individual,Cedric,Perry,1975-01-01,Female,USA,Berlin,Personal Use,4.4,Yes,Corporate,C2,First-Time Buyer
C1755,Individual,Dayton,Mueller,1975-01-01,Male,USA,Paris,Investment,3,No,Website,C1,Global Investor
C1756,Individual,Piotr,Ellis,1975-01-01,Female,USA,Ontario,Personal Use,3.7,Yes,Agency,C2,First-Time Buyer
C1757,Individual,Memphis,Forbes,1975-01-01,Male,USA,Quebec,Personal Use,4.4,No,Client,C4,Luxury Investor
C1758,Individual,Arabella,Grant,1975-01-01,Female,USA,Brussels,Investment,3,Yes,Direct,C2,First-Time Buyer
C1759,Individual,Sincere,Fischer,1975-01-01,Male,UK,Dubai,Investment,3.7,No,Corporate,C1,Global Investor
C1760,Individual,Lara,Howard,1975-01-01,Female,Canada,California,Investment,4.4,Yes,Website,C1,Global Investor
C1761,Individual,Valentina,Huang,1975-01-01,Male,Germany,Nevada,Investment,3,No,Agency,C1,Global Investor
C1762,Individual,Case,Meyer,1975-01-01,Female,France,Arizona,Investment,3.7,Yes,Client,C1,Global Investor
C1763,Individual,Van,Dorsey,1975-01-01,Male,Belgium,Colorado,Investment,4.4,No,Direct,C1,Global Investor
C1764,Individual,Emmy,Mack,1975-01-01,Female,Mexico,Oregon,Investment,3,Yes,Corporate,C1,Global Investor
C1765,Individual,Colin,Petrova,1975-01-01,Male,Russia,Washington,Investment,3.7,No,Website,C1,Global Investor
C1766,Individual,Anya,Hanson,1975-01-01,Female,Denmark,Texas,Investment,4.4,Yes,Agency,C1,Global Investor
C1767,Individual,Parker,Estes,1975-01-01,Male,Australia,Virginia,Investment,3,No,Client,C1,Global Investor
C1768,Individual,Ivan,Miller,1975-01-01,Female,USA,Georgia,Personal Use,3.7,Yes,Direct,C2,First-Time Buyer
C1769,Individual,Larry,Anderson,1975-01-01,Male,USA,New York,Personal Use,4.4,No,Corporate,C4,Luxury Investor
C1770,Individual,Matthew,Hurley,1975-01-01,Female,USA,Florida,Investment,3,Yes,Website,C2,First-Time Buyer
C1771,Individual,Mary,Stewart,1975-01-01,Male,USA,Utah,Personal Use,3.7,No,Agency,C1,Global Investor
C1772,Individual,Carolyn,Ali,1975-01-01,Female,USA,Ohio,Personal Use,4.4,Yes,Client,C2,First-Time Buyer
C1773,Individual,Pamela,Bennett,1975-01-01,Male,USA,London,Investment,3,No,Direct,C1,Global Investor
C1774,Individual,Jacob,Benitez,1975-01-01,Female,USA,Berlin,Personal Use,3.7,Yes,Corporate,C2,First-Time Buyer
C1775,Individual,Julie,Strong,1975-01-01,Male,USA,Paris,Personal Use,4.4,No,Website,C4,Luxury Investor
C1776,Individual,Catherine,Roman,1975-01-01,Female,UK,Ontario,Investment,3,Yes,Agency,C1,Global Investor
C1777,Individual,Amber,Blake,1975-01-01,Male,Canada,Quebec,Investment,3.7,No,Client,C1,Global Investor
C1778,Individual,Brandon,Shannon,1975-01-01,Female,Germany,Brussels,Investment,4.4,Yes,Direct,C1,Global Investor
C1779,Individual,Hannah,Glover,1975-01-01,Male,France,Dubai,Investment,3,No,Corporate,C1,Global Investor
C1780,Individual,Sarah,Bray,1975-01-01,Female,Belgium,California,Investment,3.7,Yes,Website,C1,Global Investor
C1781,Individual,Laura,Collier,1975-01-01,Male,Mexico,Nevada,Investment,4.4,No,Agency,C1,Global Investor
C1782,Individual,Ashley,Simon,1975-01-01,Female,Russia,Arizona,Investment,3,Yes,Client,C1,Global Investor
C1783,Individual,Lawrence,Steward,1975-01-01,Male,Denmark,Colorado,Investment,3.7,No,Direct,C1,Global Investor
C1784,Individual,Virginia,Bailey,1975-01-01,Female,Australia,Oregon,Investment,4.4,Yes,Corporate,C1,Global Investor
C1785,Individual,Nicholas,Choi,1975-01-01,Male,USA,Washington,Investment,3,No,Website,C1,Global Investor
C1786,Corporate,Kamd,Co,1975-01-01,Other,USA,Texas,Investment,3.7,No,Agency,C3,Corporate Buyer
C1787,Individual,Andrea,Michael,1975-01-01,Male,USA,Virginia,Personal Use,4.4,No,Client,C4,Luxury Investor
C1788,Individual,Carol,Chen,1975-01-01,Female,USA,Georgia,Investment,3,Yes,Direct,C2,First-Time Buyer
C1789,Individual,Cheryl,Hogan,1975-01-01,Male,USA,New York,Personal Use,3.7,No,Corporate,C1,Global Investor
C1790,Individual,Jose,Fisher,1975-01-01,Female,USA,Florida,Personal Use,4.4,Yes,Website,C2,First-Time Buyer
C1791,Individual,Anna,Turner,1975-01-01,Male,USA,Utah,Investment,3,No,Agency,C1,Global Investor
C1792,Individual,Karen,Juarez,1975-01-01,Female,USA,Ohio,Personal Use,3.7,Yes,Client,C2,First-Time Buyer
C1793,Individual,Margaret,Shaffer,1975-01-01,Male,UK,London,Investment,4.4,No,Direct,C1,Global Investor
C1794,Individual,Sharon,Leonard,1975-01-01,Female,Canada,Berlin,Investment,3,Yes,Corporate,C1,Global Investor
C1795,Individual,Jonathan,Pugh,1975-01-01,Male,Germany,Paris,Investment,3.7,No,Website,C1,Global Investor
C1796,Individual,Sean,Crane,1975-01-01,Female,France,Ontario,Investment,4.4,Yes,Agency,C1,Global Investor
C1797,Individual,Alexander,Irwin,1975-01-01,Male,Belgium,Quebec,Investment,3,No,Client,C1,Global Investor
C1798,Individual,Lauren,Stout,1975-01-01,Female,Mexico,Brussels,Investment,3.7,Yes,Direct,C1,Global Investor
C1799,Individual,Christine,Simmons,1975-01-01,Male,Russia,Dubai,Investment,4.4,No,Corporate,C1,Global Investor
C1800,Individual,Joyce,Villarreal,1975-01-01,Female,Denmark,California,Investment,3,Yes,Website,C1,Global Investor
C1801,Individual,Kelly,Melton,1975-01-01,Male,Australia,Nevada,Investment,3.7,No,Agency,C1,Global Investor
C1802,Individual,Nancy,Fritz,1975-01-01,Female,USA,Arizona,Personal Use,4.4,Yes,Client,C2,First-Time Buyer
C1803,Individual,Kyle,Morrison,1975-01-01,Male,USA,Colorado,Investment,3,No,Direct,C1,Global Investor
C1804,Individual,Mark,Wyatt,1975-01-01,Female,USA,Oregon,Personal Use,3.7,Yes,Corporate,C2,First-Time Buyer
C1805,Individual,Janice,Robles,1975-01-01,Male,USA,Washington,Personal Use,4.4,No,Website,C4,Luxury Investor
C1806,Individual,Amy,Cross,1975-01-01,Female,USA,Texas,Investment,3,Yes,Agency,C2,First-Time Buyer
C1807,Individual,Jason,Mercer,1975-01-01,Male,USA,Virginia,Personal Use,3.7,No,Client,C1,Global Investor
C1808,Individual,Lauren,Cameron,1975-01-01,Female,USA,Georgia,Personal Use,4.4,Yes,Direct,C2,First-Time Buyer
C1809,Individual,Albert,Lozano,1975-01-01,Male,USA,New York,Investment,3,No,Corporate,C1,Global Investor
C1810,Individual,Deborah,Oneill,1975-01-01,Female,UK,Florida,Investment,3.7,Yes,Website,C1,Global Investor
C1811,Individual,Shirley,Watts,1975-01-01,Male,Canada,Utah,Investment,4.4,No,Agency,C1,Global Investor
C1812,Individual,William,Ayers,1975-01-01,Female,Germany,Ohio,Investment,3,Yes,Client,C1,Global Investor
C1813,Individual,Walter,Goodwin,1975-01-01,Male,France,London,Investment,3.7,No,Direct,C1,Global Investor
C1814,Individual,Christopher,Hatfield,1975-01-01,Female,Belgium,Berlin,Investment,4.4,Yes,Corporate,C1,Global Investor
C1815,Individual,Patrick,Aleksandrov,1975-01-01,Male,Mexico,Paris,Investment,3,No,Website,C1,Global Investor
C1816,Individual,Nathan,Mcconnell,1975-01-01,Female,Russia,Ontario,Investment,3.7,Yes,Agency,C1,Global Investor
C1817,Individual,Evelyn,Ferrell,1975-01-01,Male,Denmark,Quebec,Investment,4.4,No,Client,C1,Global Investor
C1818,Individual,Julia,Hansen,1975-01-01,Female,Australia,Brussels,Investment,3,Yes,Direct,C1,Global Investor
C1819,Individual,Ronald,Carrillo,1975-01-01,Male,USA,Dubai,Personal Use,3.7,No,Corporate,C1,Global Investor
C1820,Individual,Megan,Simpson,1975-01-01,Female,USA,California,Personal Use,4.4,Yes,Website,C2,First-Time Buyer
C1821,Individual,Kenneth,Sanchez,1975-01-01,Male,USA,Nevada,Investment,3,No,Agency,C1,Global Investor
C1822,Individual,Gerald,Charles,1975-01-01,Female,USA,Arizona,Personal Use,3.7,Yes,Client,C2,First-Time Buyer
C1823,Individual,Stephen,Singh,1975-01-01,Male,USA,Colorado,Personal Use,4.4,No,Direct,C4,Luxury Investor
C1824,Corporate,Celera,Co,1975-01-01,Other,USA,Oregon,Investment,3,Yes,Corporate,C3,Corporate Buyer
C1825,Individual,Betty,Stephenson,1975-01-01,Male,USA,Washington,Personal Use,3.7,No,Website,C1,Global Investor
C1826,Individual,Sara,Poole,1975-01-01,Female,USA,Texas,Personal Use,4.4,Yes,Agency,C2,First-Time Buyer
C1827,Individual,Anthony,Bright,1975-01-01,Male,UK,Virginia,Investment,3,No,Client,C1,Global Investor
C1828,Individual,Emma,Hall,1975-01-01,Female,Canada,Georgia,Investment,3.7,Yes,Direct,C1,Global Investor
C1829,Individual,Rebecca,Weaver,1975-01-01,Male,Germany,New York,Investment,4.4,No,Corporate,C1,Global Investor
C1830,Individual,Billy,Green,1975-01-01,Female,France,Florida,Investment,3,Yes,Website,C1,Global Investor
C1831,Individual,Melissa,Sanders,1975-01-01,Male,Belgium,Utah,Investment,3.7,No,Agency,C1,Global Investor
C1832,Individual,Aaron,Carter,1975-01-01,Female,Mexico,Ohio,Investment,4.4,Yes,Client,C1,Global Investor
C1833,Individual,Judy,Wilson,1975-01-01,Male,Russia,London,Investment,3,No,Direct,C1,Global Investor
C1834,Individual,Danielle,Harris,1975-01-01,Female,Denmark,Berlin,Investment,3.7,Yes,Corporate,C1,Global Investor
C1835,Individual,David,Alexander,1975-01-01,Male,Australia,Paris,Investment,4.4,No,Website,C1,Global Investor
C1836,Individual,Paul,Williams,1975-01-01,Female,USA,Ontario,Investment,3,Yes,Agency,C2,First-Time Buyer
C1837,Individual,Raymond,Chavez,1975-01-01,Male,USA,Quebec,Personal Use,3.7,No,Client,C1,Global Investor
C1838,Individual,Gloria,Peterson,1975-01-01,Female,USA,Brussels,Personal Use,4.4,Yes,Direct,C2,First-Time Buyer
C1839,Individual,Jordan,Kim,1975-01-01,Male,USA,Dubai,Investment,3,No,Corporate,C1,Global Investor
C1840,Individual,Heather,Martin,1975-01-01,Female,USA,California,Personal Use,3.7,Yes,Website,C2,First-Time Buyer
C1841,Individual,Katherine,Adams,1975-01-01,Male,USA,Nevada,Personal Use,4.4,No,Agency,C4,Luxury Investor
C1842,Individual,Emily,Johnson,1975-01-01,Female,USA,Arizona,Investment,3,Yes,Client,C2,First-Time Buyer
C1843,Individual,Susan,Moore,1975-01-01,Male,USA,Colorado,Personal Use,3.7,No,Direct,C1,Global Investor
C1844,Individual,Noah,Campbell,1975-01-01,Female,UK,Oregon,Investment,4.4,Yes,Corporate,C1,Global Investor
C1845,Individual,Joan,Brooks,1975-01-01,Male,Canada,Washington,Investment,3,No,Website,C1,Global Investor
C1846,Individual,Ryan,Pierce,1975-01-01,Female,Germany,Texas,Investment,3.7,Yes,Agency,C1,Global Investor
C1847,Individual,James,Roberts,1975-01-01,Male,France,Virginia,Investment,4.4,No,Client,C1,Global Investor
C1848,Individual,Ruth,Gray,1975-01-01,Female,Belgium,Georgia,Investment,3,Yes,Direct,C1,Global Investor
C1849,Individual,Roger,James,1975-01-01,Male,Mexico,New York,Investment,3.7,No,Corporate,C1,Global Investor
C1850,Individual,Zachary,Price,1975-01-01,Female,Russia,Florida,Investment,4.4,Yes,Website,C1,Global Investor
C1851,Individual,Lisa,Evans,1975-01-01,Male,Denmark,Utah,Investment,3,No,Agency,C1,Global Investor
C1852,Individual,Maria,Wood,1975-01-01,Female,Australia,Ohio,Investment,3.7,Yes,Client,C1,Global Investor
C1853,Individual,Samuel,Foster,1975-01-01,Male,USA,London,Personal Use,4.4,No,Direct,C4,Luxury Investor
C1854,Individual,Edward,Phillips,1975-01-01,Female,USA,Berlin,Investment,3,Yes,Corporate,C2,First-Time Buyer
C1855,Individual,Justin,Stone,1975-01-01,Male,USA,Paris,Personal Use,3.7,No,Website,C1,Global Investor
C1856,Individual,Jesse,Richardson,1975-01-01,Female,USA,Ontario,Personal Use,4.4,Yes,Agency,C2,First-Time Buyer
C1857,Individual,Samantha,Reyes,1975-01-01,Male,USA,Quebec,Investment,3,No,Client,C1,Global Investor
C1858,Individual,Daniel,Jordan,1975-01-01,Female,USA,Brussels,Personal Use,3.7,Yes,Direct,C2,First-Time Buyer
C1859,Individual,Diane,Owens,1975-01-01,Male,USA,Dubai,Personal Use,4.4,No,Corporate,C4,Luxury Investor
C1860,Individual,Charles,Rogers,1975-01-01,Female,USA,California,Investment,3,Yes,Website,C2,First-Time Buyer
C1861,Individual,Keith,Hughes,1975-01-01,Male,UK,Nevada,Investment,3.7,No,Agency,C1,Global Investor
C1862,Corporate,Forsyte,Co,1975-01-01,Other,Canada,Arizona,Investment,4.4,No,Client,C3,Corporate Buyer
C1863,Individual,Stephanie,Patterson,1975-01-01,Male,Germany,Colorado,Investment,3,No,Direct,C1,Global Investor
C1864,Individual,Richard,Baker,1975-01-01,Female,France,Oregon,Investment,3.7,Yes,Corporate,C1,Global Investor
C1865,Individual,Judith,Morales,1975-01-01,Male,Belgium,Washington,Investment,4.4,No,Website,C1,Global Investor
C1866,Individual,Kimberly,Collins,1975-01-01,Female,Mexico,Texas,Investment,3,Yes,Agency,C1,Global Investor
C1867,Individual,George,Montgomery,1975-01-01,Male,Russia,Virginia,Investment,3.7,No,Client,C1,Global Investor
C1868,Individual,Teresa,Scott,1975-01-01,Female,Denmark,Georgia,Investment,4.4,Yes,Direct,C1,Global Investor
C1869,Individual,Madison,Smith,1975-01-01,Male,Australia,New York,Investment,3,No,Corporate,C1,Global Investor
C1870,Individual,Douglas,King,1975-01-01,Female,USA,Florida,Personal Use,3.7,Yes,Website,C2,First-Time Buyer
C1871,Individual,Jessica,Jackson,1975-01-01,Male,USA,Utah,Personal Use,4.4,No,Agency,C4,Luxury Investor
C1872,Individual,Steven,Griffin,1975-01-01,Female,USA,Ohio,Investment,3,Yes,Client,C2,First-Time Buyer
C1873,Individual,Nicole,Young,1975-01-01,Male,USA,London,Personal Use,3.7,No,Direct,C1,Global Investor
C1874,Individual,Jennifer,Thomas,1975-01-01,Female,USA,Berlin,Personal Use,4.4,Yes,Corporate,C2,First-Time Buyer
C1875,Individual,Brian,Reed,1975-01-01,Male,USA,Paris,Investment,3,No,Website,C1,Global Investor
C1876,Individual,Brenda,White,1975-01-01,Female,USA,Ontario,Personal Use,3.7,Yes,Agency,C2,First-Time Buyer
C1877,Individual,Timothy,Watson,1975-01-01,Male,USA,Quebec,Personal Use,4.4,No,Client,C4,Luxury Investor
C1878,Individual,Debra,Peterson,1975-01-01,Female,UK,Brussels,Investment,3,Yes,Direct,C1,Global Investor
C1879,Individual,Austin,Walker,1975-01-01,Male,Canada,Dubai,Investment,3.7,No,Corporate,C1,Global Investor
C1880,Individual,Austin,Ward,1975-01-01,Female,Germany,California,Investment,4.4,Yes,Website,C1,Global Investor
C1881,Individual,Austin,Liu,1975-01-01,Male,France,Nevada,Investment,3,No,Agency,C1,Global Investor
C1882,Individual,Austin,Oconnor,1975-01-01,Female,Belgium,Arizona,Investment,3.7,Yes,Client,C1,Global Investor
C1883,Individual,Kareem,Gay,1975-01-01,Male,Mexico,Colorado,Investment,4.4,No,Direct,C1,Global Investor
C1884,Individual,Trystan,Gross,1975-01-01,Female,Russia,Oregon,Investment,3,Yes,Corporate,C1,Global Investor
C1885,Individual,Kale,Co,1975-01-01,Male,Denmark,Washington,Investment,3.7,No,Website,C1,Global Investor
C1886,Individual,Russell,Wright,1975-01-01,Female,Australia,Texas,Investment,4.4,Yes,Agency,C1,Global Investor
C1887,Individual,Marleez,Faulkner,1975-01-01,Male,USA,Virginia,Investment,3,No,Client,C1,Global Investor
C1888,Individual,Yurem,Olsen,1975-01-01,Female,USA,Georgia,Personal Use,3.7,Yes,Direct,C2,First-Time Buyer
C1889,Individual,Xavier,Mullins,1975-01-01,Male,USA,New York,Personal Use,4.4,No,Corporate,C4,Luxury Investor
C1890,Individual,Kayden,Navarro,1975-01-01,Female,USA,Florida,Investment,3,Yes,Website,C2,First-Time Buyer
C1891,Individual,Joaquin,Guerra,1975-01-01,Male,USA,Utah,Personal Use,3.7,No,Agency,C1,Global Investor
C1892,Individual,Nicolas,Lucero,1975-01-01,Female,USA,Ohio,Personal Use,4.4,Yes,Client,C2,First-Time Buyer
C1893,Individual,Laci,Hickman,1975-01-01,Male,USA,London,Investment,3,No,Direct,C1,Global Investor
C1894,Individual,Kylax,Oconnell,1975-01-01,Female,USA,Berlin,Personal Use,3.7,Yes,Corporate,C2,First-Time Buyer
C1895,Individual,Harley,Porter,1975-01-01,Male,UK,Paris,Investment,4.4,No,Website,C1,Global Investor
C1896,Individual,Esther,Lynn,1975-01-01,Female,Canada,Ontario,Investment,3,Yes,Agency,C1,Global Investor
C1897,Individual,Jaylynn,Curry,1975-01-01,Male,Germany,Quebec,Investment,3.7,No,Client,C1,Global Investor
C1898,Individual,Olivia,Sharp,1975-01-01,Female,France,Brussels,Investment,4.4,Yes,Direct,C1,Global Investor
C1899,Individual,Antonio,Obrien,1975-01-01,Male,Belgium,Dubai,Investment,3,No,Corporate,C1,Global Investor
C1900,Corporate,Atlas,Co,1975-01-01,Other,Mexico,California,Investment,3.7,No,Website,C3,Corporate Buyer
C1901,Individual,Anahi,Taylor,1975-01-01,Male,Russia,Nevada,Investment,4.4,No,Agency,C1,Global Investor
C1902,Individual,Camille,Terrell,1975-01-01,Female,Denmark,Arizona,Investment,3,Yes,Client,C1,Global Investor
C1903,Individual,Jesus,Gibson,1975-01-01,Male,Australia,Colorado,Investment,3.7,No,Direct,C1,Global Investor
C1904,Individual,Araceli,Reeves,1975-01-01,Female,USA,Oregon,Personal Use,4.4,Yes,Corporate,C2,First-Time Buyer
C1905,Individual,Cole,Weber,1975-01-01,Male,USA,Washington,Investment,3,No,Website,C1,Global Investor
C1906,Individual,Alonso,Phelps,1975-01-01,Female,USA,Texas,Personal Use,3.7,Yes,Agency,C2,First-Time Buyer
C1907,Individual,Rodolfo,Walker,1975-01-01,Male,USA,Virginia,Personal Use,4.4,No,Client,C4,Luxury Investor
C1908,Individual,Joseph,Hess,1975-01-01,Female,USA,Georgia,Investment,3,Yes,Direct,C2,First-Time Buyer
C1909,Individual,Grant,Buchanan,1975-01-01,Male,USA,New York,Personal Use,3.7,No,Corporate,C1,Global Investor
C1910,Individual,Ava,Robinson,1975-01-01,Female,USA,Florida,Personal Use,4.4,Yes,Website,C2,First-Time Buyer
C1911,Individual,Kyla,Tate,1975-01-01,Male,USA,Utah,Investment,3,No,Agency,C1,Global Investor
C1912,Individual,Alanna,Patrick,1975-01-01,Female,UK,Ohio,Investment,3.7,Yes,Client,C1,Global Investor
C1913,Individual,Skylar,Mendez,1975-01-01,Male,Canada,London,Investment,4.4,No,Direct,C1,Global Investor
C1914,Individual,Rodrigo,Jensen,1975-01-01,Female,Germany,Berlin,Investment,3,Yes,Corporate,C1,Global Investor
C1915,Individual,Lydia,Hendricks,1975-01-01,Male,France,Paris,Investment,3.7,No,Website,C1,Global Investor
C1916,Individual,Lauryn,Espinoza,1975-01-01,Female,Belgium,Ontario,Investment,4.4,Yes,Agency,C1,Global Investor
C1917,Individual,Diego,Karenina,1975-01-01,Male,Mexico,Quebec,Investment,3,No,Client,C1,Global Investor
C1918,Individual,Victor,Huff,1975-01-01,Female,Russia,Brussels,Investment,3.7,Yes,Direct,C1,Global Investor
C1919,Individual,Scarlet,Horne,1975-01-01,Male,Denmark,Dubai,Investment,4.4,No,Corporate,C1,Global Investor
C1920,Individual,Janelle,Chandler,1975-01-01,Female,Australia,California,Investment,3,Yes,Website,C1,Global Investor
C1921,Individual,Aleksandra,Park,1975-01-01,Male,USA,Nevada,Personal Use,3.7,No,Agency,C1,Global Investor
C1922,Individual,Conner,Hunt,1975-01-01,Female,USA,Arizona,Personal Use,4.4,Yes,Client,C2,First-Time Buyer
C1923,Individual,Zain,Mata,1975-01-01,Male,USA,Colorado,Investment,3,No,Direct,C1,Global Investor
C1924,Individual,Maia,Mckee,1975-01-01,Female,USA,Oregon,Personal Use,3.7,Yes,Corporate,C2,First-Time Buyer
C1925,Individual,Jordyn,Gilbert,1975-01-01,Male,USA,Washington,Personal Use,4.4,No,Website,C4,Luxury Investor
C1926,Individual,Diana,Li,1975-01-01,Female,USA,Texas,Investment,3,Yes,Agency,C2,First-Time Buyer
C1927,Individual,Kevin,Riggs,1975-01-01,Male,USA,Virginia,Personal Use,3.7,No,Client,C1,Global Investor
C1928,Individual,Brisa,Johns,1975-01-01,Female,USA,Georgia,Personal Use,4.4,Yes,Direct,C2,First-Time Buyer
C1929,Individual,Mason,Madden,1975-01-01,Male,UK,New York,Investment,3,No,Corporate,C1,Global Investor
C1930,Individual,Derick,Ewing,1975-01-01,Female,Canada,Florida,Investment,3.7,Yes,Website,C1,Global Investor
C1931,Individual,Jace,Walter,1975-01-01,Male,Germany,Utah,Investment,4.4,No,Agency,C1,Global Investor
C1932,Individual,Jair,Franco,1975-01-01,Female,France,Ohio,Investment,3,Yes,Client,C1,Global Investor
C1933,Individual,Matilda,Mora,1975-01-01,Male,Belgium,London,Investment,3.7,No,Direct,C1,Global Investor
C1934,Individual,Myla,Kennedy,1975-01-01,Female,Mexico,Berlin,Investment,4.4,Yes,Corporate,C1,Global Investor
C1935,Individual,Miguel,Palmer,1975-01-01,Male,Russia,Paris,Investment,3,No,Website,C1,Global Investor
C1936,Individual,Mara,Vega,1975-01-01,Female,Denmark,Ontario,Investment,3.7,Yes,Agency,C1,Global Investor
C1937,Individual,Erik,Glass,1975-01-01,Male,Australia,Quebec,Investment,4.4,No,Client,C1,Global Investor
